carat,x,y,z,price,volume,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.71,5.75,5.69,3.48,7.874,113.85690000000001,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.5,7.52,7.46,4.39,9.485,246.27548799999997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.92,6.28,6.27,3.82,8.267,150.41479199999998,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,4.37,4.4,2.66,6.597,51.146480000000004,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.9,6.2,6.25,3.71,8.317,143.7625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1.51,7.45,7.4,4.36,9.438,240.36680000000004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.42,4.83,4.86,2.95,6.497,69.24771000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.31,4.4,4.38,2.63,6.548,50.68536,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.56,5.29,5.25,3.31,7.633,91.926975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,4.74,4.78,2.94,6.693,66.61216800000001,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.91,6.36,6.4,3.71,8.257,151.01184000000003,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.9,6.08,6.06,3.8,8.208,140.01023999999998,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.03,6.46,6.49,3.97,8.451,166.44383800000003,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,5.8,5.74,3.38,7.7,112.52696,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5,5.05,5.08,3.18,7.246,81.57972000000001,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.73,7.62,7.67,4.79,9.366,279.953466,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.9,6.33,6.28,3.6,8.223,143.10864,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.01,7.92,7.88,5.06,9.229,315.79257599999994,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.72,5.74,5.79,3.52,7.81,116.985792,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.05,6.45,6.5,4.05,8.353,169.79625000000001,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.6,5.46,5.5,3.32,7.415,99.6996,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.62,5.43,5.47,3.37,7.962,100.096077,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.4,4.72,4.74,2.94,7.141,65.776032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,4.81,4.78,2.89,7.273,66.446302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.2,6.95,6.9,4.13,8.282,198.05415000000002,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.72,5.75,5.8,3.53,7.532,117.7255,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2.02,8.21,8.25,4.89,9.562,331.211925,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.08,6.57,6.4,4.1,8.245,172.39679999999998,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1.21,6.73,6.79,4.25,8.565,194.210975,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.9,6.33,6.37,3.65,8.281,147.17566499999998,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.37,7.07,7.12,4.44,9.421,223.502496,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,5.08,5.12,3.21,7.387,83.49081600000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.5,7.46,7.37,4.53,9.306,249.06030600000003,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.4,4.77,4.73,2.98,6.985,67.23505800000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,4.28,4.31,2.66,6.207,49.068488,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.34,4.5,4.53,2.8,6.319,57.078,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3,4.32,4.37,2.6,6.103,49.08384000000001,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.71,5.73,5.77,3.55,7.847,117.37045499999999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,4.39,4.42,2.68,6.642,52.00218399999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.51,7.29,7.26,4.63,8.889,245.04460199999997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2.55,8.66,8.57,5.49,9.601,407.44693800000005,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.33,4.49,4.46,2.7,6.922,54.068580000000004,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.55,5.29,5.25,3.25,7.506,90.260625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.82,5.96,6.02,3.73,7.952,133.82941599999998,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.38,4.66,4.65,2.83,6.891,61.323270000000015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,4.43,4.41,2.65,6.596,51.771195,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.54,5.29,5.35,3.13,7.443,88.58369499999999,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.51,5.15,5.18,3.19,7.437,85.09962999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.36,4.51,4.54,2.85,6.225,58.354890000000005,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,5.66,5.69,3.58,7.733,115.29533200000002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.91,6.1,6.16,3.85,8.263,144.6676,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,5.17,5.14,3.24,7.233,86.099112,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,6.35,6.38,3.89,8.383,157.59557,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,5.77,5.83,3.43,7.84,115.382113,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1.73,7.56,7.6,4.82,9.014,276.93792,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.4,4.72,4.67,2.92,6.851,64.36380799999999,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.13,6.72,6.65,4.09,9.128,182.77392,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.8,5.95,5.98,3.71,8.325,132.00551000000002,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.81,5.98,6.0,3.64,8.131,130.60320000000002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.87,6.05,6.11,3.78,8.065,139.72959,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,5.19,5.16,3.16,7.698,84.62606400000001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.04,6.42,6.49,4.04,8.384,168.329832,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1.71,7.67,7.61,4.73,9.171,276.08395100000007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.14,7.74,7.7,5.36,8.595,319.44528,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.2,6.84,6.78,4.19,8.691,194.31208800000002,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,6.36,6.39,4.02,9.278,163.374408,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.9,6.13,6.16,3.81,8.397,143.868648,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.5,7.43,7.4,4.36,9.351,239.72152000000003,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.05,6.7,6.63,4.03,8.464,179.01663000000002,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.71,5.62,5.59,3.6,7.872,113.09688,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.92,6.19,6.23,3.84,8.257,148.084608,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.14,6.7,6.82,4.12,8.955,188.25928000000002,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,4.37,4.33,2.71,6.719,51.278891,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.09,6.61,6.51,4.09,8.455,175.997199,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,5.67,5.61,3.57,7.789,113.557059,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.31,4.35,4.39,2.71,6.686,51.75151499999998,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.52,7.34,7.29,4.56,9.585,243.999216,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43,4.85,4.89,3.01,6.678,71.38666499999998,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.22,6.91,6.83,4.26,8.996,201.051978,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.54,5.29,5.19,3.2,7.597,87.85632000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,4.8,4.84,2.97,7.008,68.99904000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.9,6.24,6.29,3.84,8.334,150.718464,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.76,5.88,5.9,3.63,7.91,125.93196,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,5.68,5.62,3.57,7.793,113.96011199999998,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.13,6.67,6.7,4.14,8.851,185.01245999999998,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.01,6.12,6.2,4.05,8.306,153.6732,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.71,5.7,5.74,3.56,7.612,116.47608000000001,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,6.51,6.57,3.88,8.66,165.950316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.57,5.42,5.45,3.17,7.608,93.63863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.34,4.4,4.45,2.81,6.256,55.019800000000004,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,5.64,5.7,3.55,7.678,114.12539999999998,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.25,6.87,6.81,4.32,8.343,202.10990400000003,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.38,4.61,4.66,2.92,6.834,62.729192000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,6.35,6.3,4.0,9.008,160.01999999999998,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.52,5.14,5.18,3.22,7.261,85.733144,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.58,5.27,5.33,3.32,7.097,93.25581199999999,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.06,6.47,6.51,4.06,8.251,171.00598199999996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.5,7.29,7.32,4.52,9.473,241.19985599999998,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8,5.94,5.98,3.69,8.325,131.07322800000003,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.33,4.37,2.67,6.265,50.522007,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.31,4.35,4.32,2.75,6.596,51.678,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.02,6.43,6.38,4.0,8.578,164.09359999999998,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3,4.31,4.27,2.63,6.515,48.40173099999999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,4.29,4.32,2.7,5.894,50.03856000000001,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.53,5.26,5.3,3.19,7.574,88.93081999999998,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.31,4.44,4.47,2.62,6.657,51.998616000000005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.34,4.47,4.51,2.8,6.286,56.44715999999999,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.51,5.2,5.24,3.11,7.271,84.74128,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.03,8.12,8.06,5.02,9.471,328.54494399999993,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.71,5.7,5.64,3.62,7.652,116.37575999999999,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.41,4.84,4.79,2.95,7.009,68.39162,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.75,5.79,5.85,3.55,7.583,120.24382499999999,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.7,5.61,5.58,3.56,7.958,111.441528,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.04,6.52,6.56,4.03,9.279,172.367936,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.77,5.78,5.84,3.65,8.002,123.20648,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41,4.71,4.74,2.97,6.718,66.30643800000001,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.34,4.5,4.54,2.72,6.439,55.5696,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.38,4.59,4.62,2.91,6.541,61.708878000000006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.54,5.39,5.34,3.12,7.419,89.801712,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43,4.87,4.9,3.01,6.548,71.82763,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.59,5.46,5.5,3.24,7.216,97.2972,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,4.25,4.22,2.66,6.654,47.7071,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.59,5.46,5.51,3.3,7.845,99.27917999999998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.4,4.71,4.74,2.88,6.532,64.297152,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.1,6.53,6.58,4.15,8.31,178.31471000000005,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.34,4.52,4.47,2.76,6.903,55.76414399999999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.9,6.08,6.12,3.82,8.145,142.140672,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.4,4.79,4.75,2.96,6.867,67.34740000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.46,4.97,5.0,3.06,6.781,76.041,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.38,4.6,4.63,2.86,6.482,60.912279999999996,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.4,4.72,4.76,2.91,6.672,65.379552,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.4,4.76,4.78,2.93,6.586,66.665704,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.41,4.84,4.79,2.88,7.009,66.768768,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.02,6.4,6.35,3.93,8.164,159.7152,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,8.07,8.11,4.94,9.541,323.311638,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.49,5.17,5.14,3.07,6.872,81.581566,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.02,6.54,6.49,3.98,8.308,168.929508,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.02,6.39,6.42,4.01,9.046,164.50543799999997,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.41,4.7,4.66,3.01,6.664,65.92502,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.71,5.71,5.77,3.53,8.219,116.301851,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.01,8.13,8.03,4.97,9.725,324.460983,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.42,4.85,4.87,2.99,7.109,70.622305,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.81,6.14,6.1,3.61,7.729,135.20893999999998,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.32,4.34,4.37,2.74,6.593,51.96629200000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.7,5.62,5.65,3.58,7.851,113.67574000000002,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.56,5.34,5.32,3.25,7.437,92.3286,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,4.41,4.37,2.67,6.443,51.455439000000005,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.71,5.62,5.59,3.62,7.695,113.72519600000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,5.02,5.11,3.15,7.473,80.80443,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.01,6.44,6.41,4.0,8.584,165.1216,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.54,5.32,5.27,3.2,7.573,89.71648,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.53,5.39,5.37,3.05,7.128,88.280115,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,4.35,4.38,2.7,6.792,51.443099999999994,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.38,4.66,4.72,2.81,6.551,61.806512000000005,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.33,4.46,4.48,2.74,6.795,54.74739200000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.72,5.73,5.76,3.56,7.849,117.49708800000002,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.37,4.57,4.53,2.91,6.528,60.243111000000006,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.38,4.63,4.66,2.89,6.964,62.354062000000006,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2.11,8.29,8.22,4.98,9.712,339.356124,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.57,5.37,5.59,3.21,7.218,96.358743,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,4.33,4.37,2.74,6.844,51.846554000000005,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.41,4.69,4.74,2.92,6.415,64.913352,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.9,6.32,6.28,3.77,8.254,149.629792,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.77,5.94,5.9,3.61,7.957,126.51606000000002,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.11,6.57,6.64,4.12,8.37,179.73417600000002,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.3,4.33,4.35,2.7,6.196,50.855850000000004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.07,8.45,8.35,4.95,9.531,349.25962499999997,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.5,7.64,7.61,4.36,9.18,253.49214400000002,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.5,5.03,4.91,3.27,7.208,80.76017100000001,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.01,6.5,6.41,4.01,8.63,167.07665,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.54,5.3,5.26,3.17,7.419,88.37325999999999,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.53,7.36,7.39,4.61,8.938,250.739744,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.64,5.39,5.43,3.5,7.04,102.43695,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.22,6.85,6.74,4.28,8.875,197.60332,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.06,8.11,8.17,5.05,9.373,334.6064349999999,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.32,4.37,4.4,2.67,6.736,51.33876,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.31,4.45,4.41,2.63,6.89,51.612435,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.33,4.44,4.41,2.75,7.016,53.8461,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.51,5.1,5.05,3.19,7.485,82.15845,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41,4.73,4.78,2.92,6.95,66.01944800000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.66,5.59,5.65,3.48,7.751,109.91058,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.61,5.44,5.49,3.36,8.086,100.34841600000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.24,6.88,6.9,4.29,8.834,203.65488000000002,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.23,6.98,6.94,4.22,8.691,204.42186400000003,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.01,6.41,6.45,3.97,8.662,164.13766500000003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2.05,8.16,8.11,5.01,9.808,331.54977599999995,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.52,5.12,5.16,3.26,7.363,86.12659199999999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.45,4.96,4.91,3.04,6.921,74.034944,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.42,4.8,4.85,2.97,6.87,69.1416,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.34,4.41,4.47,2.74,6.103,54.012798,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2.18,8.41,8.45,5.08,9.707,361.00766,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.33,4.47,4.44,2.7,6.387,53.586360000000006,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.25,6.91,6.85,4.28,8.822,202.58738000000002,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.15,6.96,6.93,4.06,9.001,195.82516799999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,6.41,6.37,3.95,8.178,161.28521500000002,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.8,5.97,5.93,3.66,7.923,129.571686,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.05,8.27,8.39,4.97,9.746,344.844941,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32,4.39,4.37,2.72,6.719,52.181296,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,4.35,4.38,2.71,6.593,51.63362999999999,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.62,5.51,5.48,3.39,7.375,102.36037200000001,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.54,5.15,5.22,3.21,7.41,86.29442999999999,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1.15,6.77,6.68,4.17,8.489,188.58241199999998,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.03,8.18,8.12,5.02,9.72,333.43643199999997,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.32,4.4,4.42,2.74,6.469,53.28752000000001,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.5,7.31,7.39,4.48,9.148,242.013632,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.2,6.73,6.77,4.22,8.652,192.272062,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3,4.29,4.32,2.67,6.109,49.482576,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.54,5.12,5.16,3.25,7.216,85.8624,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.1,6.59,6.64,4.13,8.42,180.718888,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.03,8.02,8.08,5.05,9.415,327.24807999999996,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.71,5.71,5.87,3.53,7.895,118.31748099999999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.66,5.75,3.52,7.745,114.5584,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.33,4.49,4.5,2.75,5.999,55.563750000000006,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.29,6.99,7.03,4.34,8.72,213.266298,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,5.68,5.72,3.54,7.769,115.01318399999998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.26,6.93,6.87,4.3,8.795,204.71912999999998,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.52,5.18,5.14,3.22,7.45,85.733144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,6.37,6.3,3.97,8.474,159.32007000000002,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.24,6.95,6.89,4.31,9.082,206.38650499999997,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.72,5.79,5.75,3.53,7.888,117.52252499999999,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.91,6.21,6.15,3.85,7.938,147.03727500000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,4.72,4.76,2.98,6.627,66.95225599999999,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,6.36,6.42,3.94,8.419,160.874928,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,6.54,6.49,3.71,8.266,157.469466,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,6.43,6.34,4.05,8.243,165.10311,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,5.14,5.1,3.22,7.396,84.40907999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.32,4.35,4.38,2.78,6.378,52.967339999999986,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.56,5.43,3.6,7.499,108.68687999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
